distFromSource,doubtful,hour,minute,regionCode,sourceEqMagnitude,typeMeasurementId,eqMagMb,eqMagMs,intensity,eqDepth,logrunupHt
1024.468349,n,19,3,81,7.6,2,7,7.8,8.530885,17,s
3531.874531,n,14,22,80,8.6,5,6.88237,9.1,8.530885,33,l
115.304126,n,18,45,74,7.3,1,6.88237,8.009683,10,33,m
6625.530904,n,11,14,81,8.3,2,6.5,7.8,8.530885,10,s
895.983079,n,5,17,85,8.5,1,7.7,8.1,9,13,s
191.185046,n,2,59,85,7.8,1,6.8,7.7,8,24,m
384.186609,n,17,48,81,8.1,5,7.1,8.1,8.530885,18,l
657.618303,n,14,4,88,7.4,2,6.4,7.2,8.530885,23,s
33.52248,n,11,51,50,7,5,6.88237,8.009683,8,21,s
114.873686,n,5,46,85,9.1,4,7.2,8.3,8.530885,29,m
1788.079959,n,15,40,89,7.7,3,6.7,7.4,8,40,s
496.120266,n,5,46,85,9.1,4,7.2,8.3,8.530885,29,m
9970.272377,a,4,14,89,8.300422,2,6.88237,8.009683,8.530885,26.742663,s
268.424432,n,3,11,50,7.7,2,6.88237,7.8,9,20,s
64.173923,n,11,30,83,6.8,1,6.88237,6.8,8.530885,40,m
45.110302,n,20,39,82,8.1,4,6.8,7.9,8.530885,24,m
83.250042,n,4,14,81,8.300422,5,6.88237,8.009683,8.530885,26.742663,m
181.576554,n,22,54,89,8.3,10,6.88237,8.009683,9,22,m
6372.096018,n,0,58,60,9.1,5,7,8.8,8.530885,30,m
208.344742,n,5,46,85,9.1,4,7.2,8.3,8.530885,29,m
8477.445999,a,4,14,88,8.300422,4,6.88237,8.009683,8.530885,26.742663,m
260.136693,n,0,58,60,9.1,4,7,8.8,8.530885,30,l
102.916005,n,19,19,85,8.3,1,6.88237,8.1,8.530885,15,s
318.167494,n,5,46,85,9.1,4,7.2,8.3,8.530885,29,m
87.762027,n,13,17,85,7.7,1,6.6,7.6,8,17,l
181.639891,n,22,54,89,8.3,10,6.88237,8.009683,9,22,m
1553.581681,n,13,19,81,7.7,1,6.88237,8.009683,7,10,s
1282.855996,n,0,59,89,8.3,1,6.88237,8.3,11,40,s
3464.267605,n,19,28,81,8.1,2,6.88237,8.009683,9,19,s
8010.792272,n,0,48,88,8.2,2,6.88237,8.009683,6,7,s
282.217152,n,1,22,85,8.1,1,6.88237,8.3,9,45,m
2789.132254,m,10.1087,35.732291,88,8.300422,2,6.88237,8.009683,8.530885,26.742663,s
3590.941613,n,12,29,80,8.6,5,6.88237,7.3,6,15,m
1175.198105,n,13,22,85,8.3,2,7.3,8.1,9,14,s
570.087121,n,0,58,60,9.1,4,7,8.8,8.530885,30,m
3887.520114,n,21,12,80,7.5,2,6.5,7.5,4,11,s
352.200108,n,16,58,86,9,1,6.88237,8.5,7,22,l
17273.59472,n,5,11,85,8,2,6.6,7.3,7,46,s
133.890119,n,22,47,87,8,2,6.4,7.7,6,19,s
963.149187,n,10,37,85,7.1,2,6.4,6.9,8.530885,28,s
3065.29029,n,0,58,60,9.1,5,7,8.8,8.530885,30,m
262.522014,n,0,58,60,9.1,5,7,8.8,8.530885,30,l
2120.692204,n,16,58,85,9,1,6.88237,8.5,7,22,m
1562.890401,n,12,29,87,8.6,1,6.88237,7.3,6,15,s
16600.8609,n,22,47,85,8,2,6.7,7.8,8,40,s
50.538427,n,13,55,60,8.300422,10,6.88237,8.009683,8.530885,26.742663,l
180.387551,n,16,9,60,8.6,5,7.2,8.4,8.530885,30,m
9461.736635,n,19,11,88,9.5,2,6.88237,8.5,12,33,m
121.521428,n,5,46,85,9.1,4,7.2,8.3,8.530885,29,l
406.411769,n,8,0,85,8.4,1,6.88237,8.4,8.530885,26.742663,l
50.011964,n,15,51,85,7,2,6.88237,8.009683,8.530885,80,s
3481.993906,n,12,29,80,8.6,5,6.88237,7.3,6,15,l
81.290971,n,4,1,85,7.5,1,6.88237,8.009683,5,40,m
13.309306,n,10.1087,35.732291,85,6.9,1,6.88237,6.9,8.530885,26.742663,l
9742.419365,n,5,46,81,9.1,2,7.2,8.3,8.530885,29,s
3292.63081,n,23,24,87,8.8,2,7,8,8,35,s
407.507474,n,18,17,85,6.9,2,6.4,6.9,8.530885,33,s
7351.271326,n,6,34,81,8.8,5,7.2,8.5,9,22,m
604.792544,n,20,12,82,7.7,2,6.9,7.7,3,20,s
777.724701,n,15,8,84,7.5,2,6.88237,7.5,9,10,s
5.681757,n,7,10,85,7.5,4,6.9,7.2,9,10,m
168.786866,n,17,48,81,8.1,4,7.1,8.1,8.530885,18,m
198.272571,n,5,46,85,9.1,5,7.2,8.3,8.530885,29,l
2789.132254,n,2,58,85,7.9,1,6.88237,7.9,8.530885,35,m
83.439666,n,19,50,85,8.3,5,6.9,8.1,8.530885,27,m
9549.563093,n,5,46,81,9.1,5,7.2,8.3,8.530885,29,m
741.852861,n,5,46,85,9.1,4,7.2,8.3,8.530885,29,s
181.549524,n,22,54,89,8.3,4,6.88237,8.009683,9,22,l
16862.4911,n,19,11,85,9.5,1,6.88237,8.5,12,33,m
192.756341,n,5,46,85,9.1,5,7.2,8.3,8.530885,29,l
57.976024,n,7,10,85,7.5,5,6.9,7.2,9,10,m
107.265897,n,5,46,85,9.1,4,7.2,8.3,8.530885,29,l
4987.744663,y,8,29,81,7.8,2,6.1,7.8,10,33,s
1900.874168,n,23,46,89,8.2,2,6.88237,8.009683,8,25,s
5999.742579,n,12,2,85,7.7,2,6.4,7.9,8.530885,33,s
17427.04492,n,19,11,85,9.5,1,6.88237,8.5,12,33,s
546.032991,n,5,46,85,9.1,4,7.2,8.3,8.530885,29,m
563.213248,n,0,58,60,9.1,5,7,8.8,8.530885,30,m
10382.14421,n,23,46,87,8.2,2,6.88237,8.009683,8,25,s
96.297354,n,13,22,86,8.3,5,7.3,8.1,9,14,m
88.262789,n,10.1087,35.732291,85,6.9,1,6.88237,8.009683,8.530885,26.742663,l
10029.24018,n,16,58,81,9,1,6.88237,8.5,7,22,s
171.009208,n,16,9,60,8.6,5,7.2,8.4,8.530885,30,s
10548.54771,n,5,11,81,8,2,6.6,7.3,7,46,s
88.270675,n,5,46,85,9.1,4,7.2,8.3,8.530885,29,s
7981.57086,n,5,49,88,8.3,2,6.88237,8.3,8.530885,25,s
3140.194977,n,5,1,85,8.7,2,7.7,7.8,6,30,s
5992.955488,n,12,2,85,7.7,2,6.4,7.9,8.530885,33,s
4960.524909,n,16,58,80,9,5,6.88237,8.5,7,22,m
166.94559,n,17,48,81,8.1,5,7.1,8.1,8.530885,18,m
367.379252,n,8,19,60,7.7,5,6.1,7.2,8.530885,20,m
172.883384,n,5,59,83,8.2,2,6.5,8.1,9,33,l
1037.345135,n,13,17,84,7.7,4,6.6,7.6,8,17,s
92.866738,n,5,46,85,9.1,4,7.2,8.3,8.530885,29,l
301.481434,n,6,34,89,8.8,5,7.2,8.5,9,22,m
176.469305,n,14,23,85,7.2,2,6.2,6.8,8.530885,37,s
70.811209,n,4,14,81,8.300422,5,6.88237,8.009683,8.530885,26.742663,s
4533.891235,n,5,46,83,9.1,5,7.2,8.3,8.530885,29,s
4379.789301,n,0,58,60,9.1,5,7,8.8,8.530885,30,s
496.256307,n,5,46,85,9.1,5,7.2,8.3,8.530885,29,m
6.030567,n,7,10,85,7.5,4,6.9,7.2,9,10,m
2789.132254,n,0,58,60,9.1,5,7,8.8,8.530885,30,m
68.821898,n,7,10,85,7.5,5,6.9,7.2,9,10,m
297.076645,n,19,19,85,8.3,1,6.88237,8.1,8.530885,15,s
4202.46085,n,23,24,84,8.8,2,7,8,8,35,s
7768.40902,a,4,14,85,8.300422,2,6.88237,8.009683,8.530885,26.742663,s
78.97218,n,2,32,85,6.9,2,6.4,6.7,10,44,s
5755.359322,n,5,17,80,8.5,2,7.7,8.1,9,13,s
119.781102,n,5,46,85,9.1,4,7.2,8.3,8.530885,29,m
5281.35823,n,16,58,80,9,1,6.88237,8.5,7,22,s
11.158925,n,8,19,40,6.6,1,6.88237,6.6,8,38,m
16919.69036,n,19,11,85,9.5,1,6.88237,8.5,12,33,l
69.808203,n,10,2,83,7.5,10,6.88237,8.009683,9,20,s
5916.660294,n,0,58,60,9.1,5,7,8.8,8.530885,30,m
658.544303,n,5,46,85,9.1,2,7.2,8.3,8.530885,29,s
8529.123509,n,5,49,88,8.3,2,6.88237,8.3,8.530885,25,s
80.791714,n,0,42,85,7.5,2,6.88237,7.5,7,30,s
2789.132254,m,1,30,77,8.300422,5,6.88237,8.009683,8.530885,26.742663,m
5920.792284,n,5,46,80,9.1,5,7.2,8.3,8.530885,29,l
148.273789,n,5,46,85,9.1,4,7.2,8.3,8.530885,29,l
7426.671581,n,22,58,88,8.3,2,6.88237,8.009683,10,40,s
81.098333,n,22,54,89,8.3,5,6.88237,8.009683,9,22,m
521.820129,n,5,46,85,9.1,5,7.2,8.3,8.530885,29,l
363.092571,n,0,48,85,8.2,2,6.88237,8.009683,6,7,s
219.707828,n,16,11,84,8,5,6.4,7.9,6,33,l
136.04074,n,5,46,85,9.1,4,7.2,8.3,8.530885,29,l
533.788484,n,0,58,60,9.1,4,7,8.8,8.530885,30,m
744.155799,n,13,17,84,7.7,4,6.6,7.6,8,17,m
8407.330682,n,15,26,88,8,2,7.2,7.8,7,55,s
2108.276864,n,0,58,60,9.1,4,7,8.8,8.530885,30,m
182.617253,n,22,54,89,8.3,10,6.88237,8.009683,9,22,m
128.604481,n,5,46,85,9.1,4,7.2,8.3,8.530885,29,l
163.343085,n,19,50,85,8.3,5,6.9,8.1,8.530885,27,s
3735.512187,n,12,29,80,8.6,5,6.88237,7.3,6,15,l
3268.058694,n,23,24,80,8.8,2,7,8,8,35,s
61.188233,n,13,55,60,8.300422,10,6.88237,8.009683,8.530885,26.742663,m
7590.971495,n,19,11,81,9.5,5,6.88237,8.5,12,33,s
129.885847,n,5,46,85,9.1,4,7.2,8.3,8.530885,29,m
206.782875,n,11,10,60,8.4,5,6.9,8.5,8.530885,34,m
543.257411,n,5,46,85,9.1,5,7.2,8.3,8.530885,29,m
83.48299,n,5,46,85,9.1,4,7.2,8.3,8.530885,29,l
85.044766,n,5,46,85,9.1,4,7.2,8.3,8.530885,29,l
7706.565892,n,17,31,88,8.4,2,6.88237,8.5,8.530885,15,s
259.734819,n,0,58,60,9.1,4,7,8.8,8.530885,30,l
8733.157528,a,4,14,86,8.300422,2,6.88237,8.009683,8.530885,26.742663,s
14805.64702,n,7,59,85,8.1,2,6.4,7.7,9,23,s
416.694999,n,5,46,85,9.1,4,7.2,8.3,8.530885,29,m
251.991797,n,20,46,85,7.7,2,6.88237,8.009683,8.530885,40,s
313.128696,n,19,19,85,8.3,2,6.88237,8.1,8.530885,15,s
3073.168541,n,16,11,85,8,2,6.4,7.9,6,33,s
1707.311709,n,0,58,60,9.1,2,7,8.8,8.530885,30,s
10965.71363,n,19,11,80,9.5,5,6.88237,8.5,12,33,m
5012.132032,n,16,58,80,9,5,6.88237,8.5,7,22,m
5944.603986,n,5,46,80,9.1,5,7.2,8.3,8.530885,29,m
285.676642,n,22,41,85,7,2,6.88237,7,8.530885,34,s
685.281007,n,3,36,87,9.2,1,6.88237,8.4,10,25,m
1053.142427,n,13,17,84,7.7,4,6.6,7.6,8,17,m
79.081401,n,2,58,85,7.9,1,6.88237,7.9,8.530885,35,s
492.124676,n,0,10,85,7.7,1,6.88237,7.7,8.530885,26.742663,m
5388.421768,n,11,14,82,8.3,2,6.5,7.8,8.530885,10,s
53.317767,n,7,10,85,7.5,5,6.9,7.2,9,10,l
6728.24597,n,16,58,88,9,2,6.88237,8.5,7,22,s
647.326447,n,13,41,85,7.2,2,6,7.2,8.530885,44,s
3486.160217,n,12,29,80,8.6,5,6.88237,7.3,6,15,m
3560.848005,n,12,29,80,8.6,5,6.88237,7.3,6,15,l
7175.977806,n,18,1,82,7.9,2,6.6,7.9,5,33,s
211.020919,n,17,48,81,8.1,5,7.1,8.1,8.530885,18,m
10.991315,n,3,49,84,6.7,4,6.3,6.6,8,11,m
701.375062,n,18,45,74,7.3,1,6.88237,8.009683,10,33,m
6337.094373,n,8,34,80,7.8,2,7.1,8,9,59,s
16987.30085,n,19,11,85,9.5,1,6.88237,8.5,12,33,l
96.552507,n,5,46,85,9.1,4,7.2,8.3,8.530885,29,m
12165.84277,n,15,35,81,8,2,6.6,7.4,8.530885,33,s
264.099374,n,0,58,60,9.1,5,7,8.8,8.530885,30,l
161.935406,n,11,14,86,8.3,5,6.5,7.8,8.530885,10,l
10639.54675,n,19,11,80,9.5,5,6.88237,8.5,12,33,m
559.819013,n,22,3,82,7.6,2,6.4,7.3,8.530885,45,s
3777.463138,n,18,44,85,7.6,2,6.5,7.8,8.530885,13,s
30.802872,n,11,51,50,7,4,6.88237,8.009683,8,21,m
20.769729,n,17,7,80,6.7,2,6.2,6.6,8,39,s
7139.810181,n,5,46,82,9.1,2,7.2,8.3,8.530885,29,s
403.15832,n,9,22,85,7.4,2,6.3,7.2,10,56,s
49.235332,n,13,55,60,8.300422,10,6.88237,8.009683,8.530885,26.742663,s
40.594902,n,22,54,89,8.3,5,6.88237,8.009683,9,22,m
3210.172452,n,0,19,85,7.4,2,6.3,7.4,6,73,s
6305.377221,n,0,58,60,9.1,5,7,8.8,8.530885,30,m
81.540043,n,9,35.732291,81,8,1,6.88237,8,8.530885,33,l
54.79578,n,10,2,83,7.5,4,6.88237,8.009683,9,20,m
2583.747054,n,16,58,85,9,2,6.88237,8.5,7,22,s
2025.502515,n,0,58,60,9.1,5,7,8.8,8.530885,30,m
3635.083093,n,12,29,80,8.6,5,6.88237,7.3,6,15,s
19338.32464,a,2,59,74,8.300422,2,6.88237,8.009683,8.530885,26.742663,s
1.926773,n,10.1087,35.732291,81,8.300422,5,6.88237,8.009683,8.530885,26.742663,m
3501.230604,a,4,14,81,8.300422,2,6.88237,8.009683,8.530885,26.742663,s
10338.72935,n,12,29,81,8.6,4,6.88237,7.3,6,15,s
498.442673,n,5,46,85,9.1,4,7.2,8.3,8.530885,29,m
17284.28432,n,19,11,85,9.5,1,6.88237,8.5,12,33,m
141.046468,n,5,46,85,9.1,4,7.2,8.3,8.530885,29,m
1836.237449,n,21,26,85,8.2,2,6.88237,7.8,9,30,s
94.672407,n,5,46,85,9.1,4,7.2,8.3,8.530885,29,l
58.262192,n,23,46,89,8.2,2,6.88237,8.009683,8,25,m
272.575196,n,5,46,85,9.1,4,7.2,8.3,8.530885,29,l
6.897161,n,4,12,87,8.300422,2,6.88237,8.009683,8.530885,26.742663,s
7097.758984,n,0,58,81,9.1,2,7,8.8,8.530885,30,s
48.621934,n,13,55,60,8.300422,10,6.88237,8.009683,8.530885,26.742663,l
4556.024205,n,0,58,60,9.1,5,7,8.8,8.530885,30,m
272.153475,n,9,30,73,8.5,1,6.88237,8.009683,11,26.742663,m
5039.573803,n,0,58,60,9.1,5,7,8.8,8.530885,30,l
29.094042,n,0,1,50,7.6,5,6.3,7.8,10,13,m
102.858664,n,13,41,85,7.2,2,6,7.2,8.530885,44,s
2108.42345,n,0,58,60,9.1,4,7,8.8,8.530885,30,m
8636.346781,n,5,46,88,9.1,1,7.2,8.3,8.530885,29,s
149.465419,n,5,46,85,9.1,5,7.2,8.3,8.530885,29,l
80.423092,n,7,10,85,7.5,5,6.9,7.2,9,10,s
4140.782408,n,3,4,80,7.7,2,6.5,7.5,8.530885,14,s
3632.598072,n,12,29,80,8.6,5,6.88237,7.3,6,15,m
192.772566,n,5,46,85,9.1,4,7.2,8.3,8.530885,29,l
51.146578,n,7,10,85,7.5,5,6.9,7.2,9,10,l
2789.132254,n,10.1087,35.732291,73,8.300422,1,6.88237,8.009683,8.530885,26.742663,s
3597.715169,n,12,29,80,8.6,5,6.88237,7.3,6,15,l
114.936632,n,5,46,85,9.1,5,7.2,8.3,8.530885,29,l
4016.977324,n,14,22,80,8.6,1,6.88237,9.1,8.530885,33,m
2789.132254,n,19,19,85,8.3,1,6.88237,8.1,8.530885,15,m
182.162926,n,18,17,85,6.9,2,6.4,6.9,8.530885,33,s
114.035985,n,5,46,85,9.1,4,7.2,8.3,8.530885,29,l
11567.68436,n,19,11,88,9.5,1,6.88237,8.5,12,33,m
95.89082,n,5,46,85,9.1,4,7.2,8.3,8.530885,29,m
3778.498591,n,14,22,80,8.6,5,6.88237,9.1,8.530885,33,m
172.876843,n,19,19,85,8.3,1,6.88237,8.1,8.530885,15,s
62.453337,n,7,10,85,7.5,5,6.9,7.2,9,10,m
975.538047,n,0,58,60,9.1,5,7,8.8,8.530885,30,m
17018.61952,n,19,11,85,9.5,1,6.88237,8.5,12,33,m
51.059344,n,7,10,85,7.5,5,6.9,7.2,9,10,l
8807.224462,n,19,11,81,9.5,1,6.88237,8.5,12,33,l
183.688172,n,22,54,89,8.3,10,6.88237,8.009683,9,22,s
221.871915,n,8,19,60,7.7,5,6.1,7.2,8.530885,20,m
261.569155,n,0,58,60,9.1,10,7,8.8,8.530885,30,l
17190.51859,n,23,46,85,8.2,2,6.88237,8.009683,8,25,s
81.51859,n,14,47,80,7.7,1,6,7.2,9,2,l
63.774144,n,13,55,60,8.300422,10,6.88237,8.009683,8.530885,26.742663,m
9249.334242,n,22,3,88,7.6,2,6.4,7.3,8.530885,45,s
79.368004,n,14,42,60,7.8,4,6.5,7.3,8.530885,20,l
293.108466,n,5,46,85,9.1,5,7.2,8.3,8.530885,29,l
1753.451003,n,0,58,60,9.1,4,7,8.8,8.530885,30,m
430.554813,n,2,27,87,7.6,2,6.88237,7.4,8.530885,20,s
191.917494,n,17,48,81,8.1,4,7.1,8.1,8.530885,18,l
141.980258,n,21,34,86,6.6,2,6,6.6,5,33,s
10858.43292,n,19,11,81,9.5,1,6.88237,8.5,12,33,s
3803.650063,n,12,29,80,8.6,5,6.88237,7.3,6,15,m
101.532438,n,5,46,85,9.1,4,7.2,8.3,8.530885,29,m
3256.915089,n,19,28,81,8.1,2,6.88237,8.009683,9,19,s
10836.75809,n,19,11,88,9.5,2,6.88237,8.5,12,33,s
0.265032,m,4,30,30,8.300422,5,6.88237,8.009683,8.530885,26.742663,m
744.953147,n,19,55,60,7.5,3,6.9,7.6,8.530885,5,s
3838.673261,n,12,29,80,8.6,5,6.88237,7.3,6,15,m
342.720891,n,5,46,85,9.1,4,7.2,8.3,8.530885,29,m
6511.200737,n,9,17,88,7.6,2,6.5,7.3,6,62,s
3203.45783,n,3,36,88,9.2,1,6.88237,8.4,10,25,m
96.946737,n,5,46,85,9.1,4,7.2,8.3,8.530885,29,l
1735.370493,n,0,58,60,9.1,4,7,8.8,8.530885,30,m
99.094083,n,14,47,80,7.7,1,6,7.2,9,2,m
3408.253834,n,19,28,81,8.1,2,6.88237,8.009683,9,19,s
3482.749222,n,12,29,80,8.6,5,6.88237,7.3,6,15,l
150.094004,n,22,54,89,8.3,4,6.88237,8.009683,9,22,m
96.741812,n,5,46,85,9.1,4,7.2,8.3,8.530885,29,l
4878.158795,n,14,37,85,7.9,2,6.6,7.9,8,49,s
252.115076,n,6,34,89,8.8,4,7.2,8.5,9,22,l
2737.099212,n,23,24,85,8.8,2,7,8,8,35,s
181.477304,n,22,54,89,8.3,10,6.88237,8.009683,9,22,s
10628.26202,n,17,48,89,8.1,2,7.1,8.1,8.530885,18,s
311.177017,n,5,46,85,9.1,5,7.2,8.3,8.530885,29,l
39.128374,n,14,42,60,7.8,10,6.5,7.3,8.530885,20,m
16.621919,n,13,55,60,8.300422,5,6.88237,8.009683,8.530885,26.742663,l
222.187969,n,2,32,85,6.9,2,6.4,6.7,10,44,s
16918.4436,n,5,46,89,9.1,2,7.2,8.3,8.530885,29,m
183.68655,n,22,54,89,8.3,10,6.88237,8.009683,9,22,s
1830.190003,n,0,58,60,9.1,4,7,8.8,8.530885,30,s
3491.314105,n,21,41,88,8.1,2,6.88237,7.5,9,38,s
75.897753,n,4,36,82,7.3,1,6.3,7.2,7,46,s
132.318826,n,6,34,89,8.8,4,7.2,8.5,9,22,l
16745.39114,n,19,11,85,9.5,1,6.88237,8.5,12,33,m
161.214376,n,20,39,82,8.1,5,6.8,7.9,8.530885,24,m
3481.359914,n,12,29,80,8.6,5,6.88237,7.3,6,15,l
124.7953,n,5,46,85,9.1,4,7.2,8.3,8.530885,29,l
968.556926,n,0,48,85,8.2,2,6.88237,8.009683,6,7,s
3645.598159,n,14,22,80,8.6,5,6.88237,9.1,8.530885,33,l
9706.857711,n,5,46,81,9.1,5,7.2,8.3,8.530885,29,m
261.497726,n,6,34,89,8.8,4,7.2,8.5,9,22,l
98.424013,n,6,34,89,8.8,4,7.2,8.5,9,22,l
6043.975572,n,19,42,85,7.9,2,5.8,7.9,8.530885,33,s
13234.91001,n,5,46,89,9.1,5,7.2,8.3,8.530885,29,m
49.249011,n,20,39,82,8.1,5,6.8,7.9,8.530885,24,l
5978.148903,n,3,36,85,9.2,2,6.88237,8.4,10,25,s
86.600082,n,19,19,85,8.3,1,6.88237,8.1,8.530885,15,m
9587.183278,n,5,46,81,9.1,5,7.2,8.3,8.530885,29,m
5639.525322,n,17,16,80,8.2,2,6.88237,8.3,8.530885,33,m
28.247948,n,6,37,86,7.2,2,6.3,7.2,8,27,s
61.744626,n,13,55,60,8.300422,10,6.88237,8.009683,8.530885,26.742663,m
268.22167,n,5,46,85,9.1,4,7.2,8.3,8.530885,29,m
6774.91655,n,13,21,84,7.5,2,6.4,7.3,8.530885,33,s
14513.63273,n,20,23,85,7.9,2,6.88237,7.8,10,43,s
79.136879,n,3,55,85,7.7,1,6.5,7.7,8,48,m
7101.923095,n,14,47,85,7.7,2,6,7.2,9,2,s
5033.099335,a,6,11,80,8.300422,6,6.88237,8.009683,8.530885,26.742663,s
6305.74641,n,0,58,60,9.1,5,7,8.8,8.530885,30,l
106.196785,n,5,46,85,9.1,5,7.2,8.3,8.530885,29,l
464.131897,n,5,46,85,9.1,4,7.2,8.3,8.530885,29,m
3595.290328,n,0,58,60,9.1,2,7,8.8,8.530885,30,s
3799.917849,n,12,29,80,8.6,5,6.88237,7.3,6,15,l
2108.001768,n,0,58,60,9.1,4,7,8.8,8.530885,30,m
288.067226,n,10,7,85,7.2,2,6.7,7,8.530885,14,s
55.490968,n,7,10,85,7.5,2,6.9,7.2,9,10,s
369.897649,n,8,19,60,7.7,5,6.1,7.2,8.530885,20,m
83.45766,n,14,32,85,7.1,2,6.9,7,8.530885,42,s
7286.879273,n,14,9,73,8.6,7,8,8.6,11,33,s
71.905343,n,1,22,85,8.1,1,6.88237,8.3,9,45,m
99.072657,n,6,34,89,8.8,4,7.2,8.5,9,22,l
11153.40752,n,19,11,80,9.5,5,6.88237,8.5,12,33,m
18.660168,n,22,36,82,7.1,10,6.4,7.1,8.530885,25,l
152.653067,n,19,19,85,8.3,1,6.88237,8.1,8.530885,15,m
64.658763,n,10,2,83,7.5,5,6.88237,8.009683,9,20,m
324.608956,n,1,22,85,8.1,1,6.88237,8.3,9,45,m
146.771423,n,5,46,85,9.1,4,7.2,8.3,8.530885,29,l
869.648386,n,18,44,50,6.8,2,6.5,6.9,10,12,s
14310.06602,n,18,35,80,8.1,2,6.88237,8.009683,8.530885,48,s
182.330287,n,22,54,89,8.3,10,6.88237,8.009683,9,22,m
181.525948,n,22,54,89,8.3,5,6.88237,8.009683,9,22,m
2789.132254,n,9,27,85,7.6,1,6.88237,7.3,8.530885,10,s
207.536976,n,10.1087,35.732291,85,8.3,1,6.88237,8.3,8.530885,26.742663,m
425.522226,n,5,46,85,9.1,4,7.2,8.3,8.530885,29,s
4100.803391,n,20,39,81,8.1,2,6.8,7.9,8.530885,24,s
22.139594,n,2,32,85,6.9,1,6.4,6.7,10,44,s
117.732978,n,18,35,85,7.1,2,6.3,7.1,9,9,s
12.046009,n,22,31,50,6.6,5,6.88237,8.009683,7,7,s
67.04256,n,17,35.732291,85,8.2,1,6.88237,8.2,8.530885,26.742663,l
60.045345,n,19,50,85,8.3,5,6.9,8.1,8.530885,27,m
24.612962,n,11,51,50,7,4,6.88237,8.009683,8,21,s
49.263148,n,10,37,85,7.1,1,6.4,6.9,8.530885,28,m
98.195739,n,11,14,86,8.3,5,6.5,7.8,8.530885,10,l
205.397436,n,17,48,85,7.4,1,6.88237,7.4,8.530885,60,m
30.270286,n,11,51,50,7,10,6.88237,8.009683,8,21,s
553.219113,n,5,46,85,9.1,8,7.2,8.3,8.530885,29,m
17.685137,n,15,35.732291,50,7.1,1,6.88237,7.2,10,26.742663,s
5263.38657,n,16,58,80,9,5,6.88237,8.5,7,22,s
857.171351,n,9,31,87,7.9,2,6.88237,8.009683,4,14,s
1641.545065,n,0,58,60,9.1,4,7,8.8,8.530885,30,l
3531.722432,n,23,46,88,8.2,2,6.88237,8.009683,8,25,s
2522.203641,n,0,58,60,9.1,4,7,8.8,8.530885,30,m
135.202,n,19,50,85,8.3,5,6.9,8.1,8.530885,27,s
50.801022,n,13,55,60,8.300422,5,6.88237,8.009683,8.530885,26.742663,l
71.547838,n,11,51,50,7,5,6.88237,8.009683,8,21,s
6770.411401,n,5,46,82,9.1,2,7.2,8.3,8.530885,29,s
249.391256,n,10.1087,35.732291,60,8.5,1,6.88237,8.5,8.530885,600,m
8481.810957,n,15,36,80,8.8,2,8.2,8.6,9,20,m
48.055319,n,13,55,60,8.300422,4,6.88237,8.009683,8.530885,26.742663,m
285.955772,n,17,31,85,8.4,1,6.88237,8.5,8.530885,15,m
231.535375,n,19,19,85,8.3,1,6.88237,8.1,8.530885,15,m
108.020638,n,11,14,86,8.3,5,6.5,7.8,8.530885,10,l
119.944573,n,13,47,86,7,1,5.8,7,8.530885,15,m
10861.74355,n,19,11,80,9.5,5,6.88237,8.5,12,33,m
11375.71989,n,19,11,88,9.5,2,6.88237,8.5,12,33,s
581.392323,n,0,58,60,9.1,5,7,8.8,8.530885,30,l
2019.523216,n,0,58,60,9.1,5,7,8.8,8.530885,30,l
471.660443,n,22,50,89,8.2,2,6.88237,8.6,9,60,s
9906.042279,n,19,13,88,7.8,2,6.88237,7.9,8.530885,35,s
443.196195,a,4,14,81,8.300422,10,6.88237,8.009683,8.530885,26.742663,s
389.693625,n,4,54,82,8,1,6,8.2,8.530885,17,m
168.790863,n,19,50,85,8.3,5,6.9,8.1,8.530885,27,m
40.646792,n,18,10,85,7.6,1,6.88237,7.3,8.530885,74,s
7137.016488,a,4,14,84,8.300422,2,6.88237,8.009683,8.530885,26.742663,s
134.387059,n,5,46,85,9.1,4,7.2,8.3,8.530885,29,l
51.023708,n,7,10,85,7.5,5,6.9,7.2,9,10,s
101.731882,n,14,23,85,7.2,2,6.2,6.8,8.530885,37,s
208.588891,n,17,48,81,8.1,5,7.1,8.1,8.530885,18,m
181.680743,n,22,54,89,8.3,10,6.88237,8.009683,9,22,m
16982.1448,n,8,45,85,9.1,1,6.88237,8.7,11,26.742663,m
121.010259,n,19,50,85,8.3,5,6.9,8.1,8.530885,27,m
2318.408447,n,16,58,85,9,1,6.88237,8.5,7,22,m
668.60779,n,17,48,81,8.1,5,7.1,8.1,8.530885,18,s
10836.60086,n,19,11,80,9.5,5,6.88237,8.5,12,33,m
9608.986945,n,19,3,89,7.6,2,7,7.8,8.530885,17,s
9412.393079,n,22,54,81,8.3,2,6.88237,8.009683,9,22,s
9058.598229,a,4,14,88,8.300422,2,6.88237,8.009683,8.530885,26.742663,s
181.464036,n,22,54,89,8.3,10,6.88237,8.009683,9,22,s
263.811318,n,0,58,60,9.1,5,7,8.8,8.530885,30,l
87.346503,n,21,56,74,7.6,5,6.3,7.4,10,10,m
4560.405707,n,3,36,88,9.2,2,6.88237,8.4,10,25,s
5254.690296,n,23,24,88,8.8,2,7,8,8,35,s
101.162825,n,5,46,85,9.1,4,7.2,8.3,8.530885,29,m
