area,country,day,distFromSource,doubtful,hour,latitude,locationName,longitude,minute,month,publish,regionCode,second,sourceCauseCode,sourceEqMagnitude,sourceEventValidity,sourceOceanicTsunami,typeMeasurementId,year,eqMagMb,eqMagMs,intensity,eqDepth,elevation,logrunupHt
MIYAGI,SRI LANKA,26.0,1771.066496,n,0.0,6.009734,GALLE,80.24915,58.0,12.0,True,60,53.5,1,9.1,4,True,4,2004,7.0,8.8,8.530885,30.0,0.0,l
IBARAKI,JAPAN,11.0,271.554555,n,5.0,36.311028,"IBARAKI PREFECTURE, KANTO REGION",140.583528,46.0,3.0,True,85,24.1,1,9.1,4,True,4,2011,7.2,8.3,8.530885,29.0,4.0,l
MIYAGI,DOMINICAN REPUBLIC,4.0,87.818396,n,17.0,19.417,NAGUA,-69.817,51.0,8.0,True,74,5.0,1,7.9,4,True,1,1946,6.88237,8.0,8.530885,15.0,0.0,l
VALPARAISO,CHILE,4.0,9520.747911,n,19.0,-33.58163,SAN ANTONIO,-71.61819,28.0,3.0,True,89,31.0,1,8.1,4,True,2,2021,6.88237,8.009683,9.0,19.0,0.0,s
CHIBA,JAPAN,28.0,575.231774,n,12.0,35.75,CHOSHI,140.867,19.0,12.0,True,85,23.0,1,7.8,4,True,2,1994,6.4,7.5,9.0,27.0,0.0,s
HYOGO,JAPAN,20.0,172.561091,n,19.0,34.433,SHIZUKI,134.9,19.0,12.0,True,85,10.0,1,8.3,4,True,1,1946,6.88237,8.1,8.530885,15.0,10.0,s
WEST SUMATRA,INDONESIA,25.0,38.512934,n,14.0,-3.21609,SILAU ISLAND,100.2998,42.0,10.0,True,60,22.0,1,7.8,4,True,4,2010,6.5,7.3,8.530885,20.0,10.0,m
HI,USA TERRITORY,12.0,9994.895986,n,7.0,16.7363,JOHNSTON ISLAND,-169.5283,59.0,12.0,True,80,5.6,1,8.1,4,True,2,1979,6.4,7.7,9.0,23.0,3.0,s
BC,CANADA,2.0,208.739681,n,10.0,49.153,"TOFINO (CLAYOQUOT),BRITISH COLUMBIA",-125.913,2.0,11.0,True,88,12.8,1,6.6,4,True,2,2004,5.8,6.4,8.530885,10.0,12.0,s
KAGOSHIMA,JAPAN,3.0,790.004466,n,23.0,28.317,AMAMI,129.533,30.0,5.0,True,85,21.9,1,7.5,4,True,2,1998,6.4,7.3,8.530885,33.0,8.0,s
AK,USA,23.0,319.155174,n,20.0,51.863,"ADAK, SWEEPER COVE, AK",-176.632,53.0,6.0,True,87,9.7,1,7.9,4,True,2,2014,6.88237,8.009683,6.0,109.0,8.0,s
MIYAGI,JAPAN,11.0,130.941808,n,5.0,38.098694,"MIYAGI PREFECTURE, TOHOKU REGION",140.899417,46.0,3.0,True,85,24.1,1,9.1,4,True,4,2011,7.2,8.3,8.530885,29.0,6.0,m
MIYAGI,NEW ZEALAND,22.0,8754.025121,n,19.0,-43.68,LITTLE AKALOA BAY,172.99,11.0,5.0,True,81,17.0,1,9.5,4,True,1,1960,6.88237,8.5,12.0,33.0,118.0,m
MIYAGI,PAPUA NEW GUINEA,6.0,1329.138062,n,1.0,-14.8001,"D55023 BPR, ETD CORAL SEA",153.5797,12.0,2.0,True,82,25.8,1,7.9,4,True,3,2013,6.4,7.4,8.0,24.0,23.26321213620249,s
IWATE,JAPAN,5.0,204.132623,n,0.0,39.017,OFUNATO,141.75,10.0,8.0,True,85,0.0,1,7.7,4,True,1,1897,6.88237,7.7,8.530885,26.742663,0.0,m
COQUIMBO,CHILE,16.0,182.338097,n,22.0,-29.959047,AVE DEL MAR,-71.307548,54.0,9.0,True,89,32.9,1,8.3,4,True,5,2015,6.88237,8.009683,9.0,22.0,17.0,m
MIE,JAPAN,1.0,397.636194,n,0.0,34.083,OWASE,136.2,42.0,4.0,True,85,4.2,1,7.5,4,True,2,1968,6.88237,7.5,7.0,30.0,67.0,s
MIYAGI,MALDIVES,26.0,2579.193395,n,0.0,5.61768,"KANDHOLHUDHOO, RAA",72.85587,58.0,12.0,True,60,53.5,1,9.1,4,True,4,2004,7.0,8.8,8.530885,30.0,3.0,m
NIIGATA,JAPAN,16.0,105.676,n,4.0,38.0,KAWAHARADA,138.317,1.0,6.0,True,85,44.3,1,7.5,4,True,1,1964,6.88237,8.009683,5.0,40.0,4.0,s
BC,CANADA,28.0,81.724689,n,3.0,52.24327,LOUSCOONE INLET,-131.29353,4.0,10.0,True,88,8.8,1,7.7,4,True,5,2012,6.5,7.5,8.530885,14.0,12.0,m
MIYAGI,JAPAN,11.0,96.717247,n,5.0,38.909889,"MIYAGI PREFECTURE, TOHOKU REGION",141.583833,46.0,3.0,True,85,24.1,1,9.1,4,True,4,2011,7.2,8.3,8.530885,29.0,6.0,l
MIYAGI,GREECE,30.0,74.745662,n,11.0,38.357033,"FARKENA, CHIOS (C6)",26.14352,51.0,10.0,True,50,27.0,1,7.0,4,True,4,2020,6.88237,8.009683,8.0,21.0,0.0,s
WEST SUMATRA,INDONESIA,25.0,39.128374,n,14.0,-3.20894,SILAU ISLAND,100.29976,42.0,10.0,True,60,22.0,1,7.8,4,True,10,2010,6.5,7.3,8.530885,20.0,6.0,m
HOKKAIDO,JAPAN,6.0,205.371185,n,13.0,44.867,TESHIOKO,141.733,37.0,9.0,True,85,10.8,1,5.5,4,True,2,1971,6.1,5.5,8.530885,29.0,0.0,s
COQUIMBO,CHILE,16.0,181.466731,n,22.0,-29.962904,COQUIMBO (WM481),-71.332861,54.0,9.0,True,89,32.9,1,8.3,4,True,10,2015,6.88237,8.009683,9.0,22.0,11.0,m
MIYAGI,NEW ZEALAND,13.0,333.679464,n,11.0,-40.8993,CASTLE POINT,176.2317,2.0,11.0,True,81,56.3,1,7.8,4,True,2,2016,6.88237,8.009683,9.0,15.0,12.0,s
WEST NUSA TENGGARA,INDONESIA,5.0,15.205389,n,11.0,-8.231056,"KAYANGAN, LOMBOK ISLAND",116.302667,46.0,8.0,True,60,38.6,1,6.9,4,True,1,2018,6.88237,8.009683,8.0,34.0,13.0,m
COQUIMBO,CHILE,16.0,181.595916,n,22.0,-29.961617,COQUIMBO (WM335),-71.333515,54.0,9.0,True,89,32.9,1,8.3,4,True,10,2015,6.88237,8.009683,9.0,22.0,17.0,m
IWATE,JAPAN,27.0,16964.88989,n,6.0,39.017,OFUNATO,141.75,34.0,2.0,True,85,11.5,1,8.8,4,True,2,2010,7.2,8.5,9.0,22.0,0.0,s
MIYAGI,WALLIS AND FUTUNA (FRENCH TERRITORY),29.0,660.350071,n,17.0,-14.28285,"TAMANA, FUTUNA ISLAND",-178.10535,48.0,9.0,True,81,10.9,1,8.1,4,True,5,2009,7.1,8.1,8.530885,18.0,5.0,m
MIYAGI,MALDIVES,26.0,2497.66339,n,0.0,4.179,"NORTH MALE ATOLL, MALE IS.",73.514,58.0,12.0,True,60,53.5,1,9.1,4,True,4,2004,7.0,8.8,8.530885,30.0,0.0,s
TAMIL NADU,INDIA,26.0,2014.960044,n,0.0,11.7385,"CUDDALORE, DEVANAMKUPPAM",79.788056,58.0,12.0,True,60,53.5,1,9.1,4,True,5,2004,7.0,8.8,8.530885,30.0,0.0,l
MIYAGI,SOLOMON ISLANDS,1.0,160.285419,n,20.0,-7.03769,"SASAMUNGA, CHOISEUL ISLAND",156.76484,39.0,4.0,True,82,56.3,1,8.1,4,True,4,2007,6.8,7.9,8.530885,24.0,28.0,m
AS,USA TERRITORY,19.0,1056.973511,n,18.0,-14.2766,"PAGO PAGO, AMERICAN SAMOA",-170.689,17.0,3.0,True,81,40.9,1,7.6,4,True,2,2009,7.0,7.6,8.530885,34.0,0.0,s
CA,USA,16.0,8252.228975,n,0.0,34.008,"SANTA MONICA, CA",-118.5,48.0,5.0,True,88,55.4,1,8.2,4,True,2,1968,6.88237,8.009683,6.0,7.0,0.0,s
KURIL ISLANDS,RUSSIA,26.0,731.543431,n,2.0,43.78,"SHIKOTAN ISLAND, KURILSKIYE",146.75,59.0,5.0,True,86,59.6,1,7.8,4,True,2,1983,6.8,7.7,8.0,24.0,101.0,m
HI,USA,1.0,3656.205035,n,12.0,20.926,"LOWER PAIA, MAUI, HI",-156.38,29.0,4.0,True,80,1.3,3,8.6,4,True,5,1946,6.88237,7.3,6.0,15.0,0.0,l
MIYAGI,JAPAN,6.0,156.384594,n,8.0,38.9,KESENNUMAGYOKO,141.6,53.0,11.0,True,85,53.0,1,7.5,4,True,2,1938,6.88237,7.5,8.530885,0.0,80.0,s
MIYAGI,JAPAN,18.0,105.22086,n,21.0,38.417,ISHINOMAKI,141.267,37.0,6.0,True,85,0.0,1,7.1,4,True,2,1933,6.88237,8.009683,8.530885,20.0,0.0,s
MIE,JAPAN,3.0,17442.61282,n,22.0,34.083,OWASE,136.2,47.0,3.0,True,85,9.5,1,8.0,4,True,2,1985,6.7,7.8,8.0,40.0,67.0,s
MIYAGI,JAPAN,11.0,114.264283,n,5.0,38.321389,"MIYAGI PREFECTURE, TOHOKU REGION",141.066917,46.0,3.0,True,85,24.1,1,9.1,4,True,4,2011,7.2,8.3,8.530885,29.0,6.0,m
MIYAZAKI,JAPAN,19.0,2.380379,n,14.0,31.9,MIYAZAKIKO,131.45,44.0,10.0,True,85,40.7,1,6.7,4,True,2,1996,6.3,6.6,8.530885,22.0,7.0,s
MIYAGI,NEW ZEALAND,27.0,9059.806638,n,6.0,-37.55,EAST CAPE,178.159,34.0,2.0,True,81,11.5,1,8.8,4,True,2,2010,7.2,8.5,9.0,22.0,0.0,s
IWATE,JAPAN,11.0,98.60483,n,5.0,39.019306,"IWATE PREFECTURE, TOHOKU REGION",141.713639,46.0,3.0,True,85,24.1,1,9.1,4,True,5,2011,7.2,8.3,8.530885,29.0,11.0,l
MIYAGI,JAPAN,11.0,92.753567,n,5.0,38.425792,"MIYAGI PREFECTURE, TOHOKU REGION",141.324418,46.0,3.0,True,85,24.1,1,9.1,4,True,5,2011,7.2,8.3,8.530885,29.0,9.0,m
MIYAGI,JAPAN,11.0,87.583801,n,5.0,38.437167,"MIYAGI PREFECTURE, TOHOKU REGION",141.38675,46.0,3.0,True,85,24.1,1,9.1,4,True,4,2011,7.2,8.3,8.530885,29.0,7.0,m
AOMORI,JAPAN,11.0,246.643502,y,5.0,40.452567,"AOMORI PREFECTURE, TOHOKU REGION",141.680389,46.0,3.0,True,85,24.1,1,9.1,4,True,4,2011,7.2,8.3,8.530885,29.0,9.0,l
PAPUA,INDONESIA,17.0,107.575769,n,5.0,-1.145,"YENDIDORI, BIAK ISLAND",136.019,59.0,2.0,True,83,30.5,3,8.2,4,True,5,1996,6.5,8.1,9.0,33.0,24.0,m
MIYAGI,SAMOA,29.0,220.250409,n,17.0,-13.59485,"FALELIMA, SAVAII ISLAND",-172.72349,48.0,9.0,True,81,10.9,1,8.1,4,True,5,2009,7.1,8.1,8.530885,18.0,11.0,m
MIYAGI,THAILAND,26.0,793.831228,n,0.0,9.979,BAN PAK NAM PORT,98.601,58.0,12.0,True,60,53.5,1,9.1,4,True,5,2004,7.0,8.8,8.530885,30.0,13.0,m
GALAPAGOS ISLANDS,ECUADOR,11.0,13306.54364,n,5.0,-0.68675,"PLAYA SC I, SAN CRISTOBAL ISLAND",-89.346967,46.0,3.0,True,89,24.1,1,9.1,4,True,5,2011,7.2,8.3,8.530885,29.0,0.0,m
HI,USA,26.0,7533.931629,n,14.0,21.3067,"HONOLULU, OAHU, HI",-157.867,22.0,5.0,True,80,47.7,1,8.1,4,True,2,1914,7.3,8.0,9.0,15.0,0.0,s
MIYAGI,PHILIPPINES,17.0,26.539191,n,10.0,7.327,"SANTA FE, CARAGA",126.564,15.0,5.0,True,84,31.3,1,7.3,4,True,5,1992,6.4,7.5,8.530885,33.0,0.0,m
CENTRAL SULAWESI,INDONESIA,28.0,60.00607,n,10.0,-0.798,"MAMBORO, NORTH UTARA (7)",119.8729,2.0,9.0,True,83,45.3,3,7.5,4,True,10,2018,6.88237,8.009683,9.0,20.0,7.0,m
MIYAGI,JAPAN,11.0,134.088317,n,5.0,37.982025,"MIYAGI PREFECTURE, TOHOKU REGION",140.896347,46.0,3.0,True,85,24.1,1,9.1,4,True,4,2011,7.2,8.3,8.530885,29.0,7.0,m
MIYAGI,NEW ZEALAND,15.0,9751.697499,n,23.0,-43.733,"KAINGAROA, CHATHAM ISLAND",-176.268,40.0,8.0,True,81,57.8,1,8.0,4,True,2,2007,6.7,7.9,8.0,39.0,11.0,s
GALAPAGOS ISLANDS,ECUADOR,11.0,13165.28002,n,5.0,-0.197217,"PLAYA SA II, SANTIAGO ISLAND",-90.651917,46.0,3.0,True,89,24.1,1,9.1,4,True,5,2011,7.2,8.3,8.530885,29.0,0.0,m
HOKKAIDO,JAPAN,26.0,588.787683,n,2.0,45.41,WAKKANAI,141.69,59.0,5.0,True,85,59.6,1,7.8,4,True,2,1983,6.8,7.7,8.0,24.0,0.0,s
SHIZUOKA,JAPAN,7.0,4126.321524,n,22.0,34.617,MINAMI-IZU,138.883,47.0,5.0,True,85,10.8,1,8.0,4,True,2,1986,6.4,7.7,6.0,19.0,0.0,s
HOKKAIDO,JAPAN,24.0,546.253134,n,19.0,42.167,URAKAWA,142.767,47.0,3.0,True,85,50.7,1,7.6,4,True,2,1978,6.5,7.6,6.0,33.0,4.0,s
MIYAGI,JAPAN,4.0,491.284329,n,1.0,38.48,KUZI,140.62,22.0,3.0,True,85,41.0,1,8.1,4,True,1,1952,6.88237,8.3,9.0,45.0,880.0,m
MIYAGI,MALDIVES,26.0,2498.975506,n,0.0,4.172,"NORTH MALE ATOLL, MALE IS.",73.502,58.0,12.0,True,60,53.5,1,9.1,4,True,4,2004,7.0,8.8,8.530885,30.0,8.0,m
WAKAYAMA,JAPAN,20.0,64.81043,n,19.0,33.617,YANOGUCHI,135.533,19.0,12.0,True,85,10.0,1,8.3,4,True,1,1946,6.88237,8.1,8.530885,15.0,172.0,m
MIYAGI,JAPAN,11.0,89.151239,n,5.0,38.545056,"MIYAGI PREFECTURE, TOHOKU REGION",141.402028,46.0,3.0,True,85,24.1,1,9.1,4,True,4,2011,7.2,8.3,8.530885,29.0,7.0,s
NAGASAKI,JAPAN,21.0,12.040239,n,10.267355,32.65,KITA-ARIMA,130.25,36.035092,5.0,True,85,27.396394,5,6.4,4,True,1,1792,6.88237,6.4,8.530885,26.742663,8.0,m
COQUIMBO,CHILE,14.0,52.636283,n,0.0,-30.292161,PUERTO ALDEA,-71.6079,19.0,6.0,True,89,12.0,1,6.4,4,True,2,2019,6.88237,8.009683,8.530885,11.0,0.0,s
HI,USA,9.0,3571.685652,n,14.0,21.882,"POIPU, KAUAI, HI",-159.472,22.0,3.0,True,80,31.9,1,8.6,4,True,5,1957,6.88237,9.1,8.530885,33.0,10.0,m
IBARAKI,JAPAN,11.0,255.310419,n,5.0,36.476194,"IBARAKI PREFECTURE, KANTO REGION",140.610861,46.0,3.0,True,85,24.1,1,9.1,4,True,5,2011,7.2,8.3,8.530885,29.0,11.0,l
KOCHI,JAPAN,1.0,189.132746,n,0.0,33.283,MUROTSU,134.15,42.0,4.0,True,85,4.2,1,7.5,4,True,2,1968,6.88237,7.5,7.0,30.0,0.0,s
MIYAGI,THAILAND,26.0,646.298707,n,0.0,8.683,KHAO LAK,98.244,58.0,12.0,True,60,53.5,1,9.1,4,True,5,2004,7.0,8.8,8.530885,30.0,7.0,l
CRETE,GREECE,9.0,164.880104,n,3.0,35.1907,AGIOS NIKOLAOS INUN. 5,25.718883,11.0,7.0,True,50,45.2,3,7.7,4,True,5,1956,6.88237,7.8,9.0,20.0,5.0,m
MIYAGI,MADAGASCAR,26.0,6091.51717,n,0.0,-24.43317,ANKARAMANY,47.30677,58.0,12.0,True,60,53.5,1,9.1,4,True,5,2004,7.0,8.8,8.530885,30.0,0.0,m
BC,CANADA,23.0,9503.864536,n,20.0,53.25,"QUEEN CHARLOTTE, BRITISH COLUMBIA",-132.08,33.0,6.0,True,88,14.1,1,8.4,4,True,2,2001,6.7,8.2,8.0,33.0,0.0,s
COQUIMBO,CHILE,16.0,181.296578,n,22.0,-29.967536,EL CULEBRON ESTUARY,-71.313969,54.0,9.0,True,89,32.9,1,8.3,4,True,5,2015,6.88237,8.009683,9.0,22.0,15.0,m
IWATE,JAPAN,30.0,84.346704,n,17.0,34.6333,MINATO,138.8833,36.035092,12.0,True,85,27.396394,1,8.2,4,True,1,1703,6.88237,8.2,8.530885,26.742663,44.0,l
MIYAGI,TURKEY,17.0,19.650706,n,0.0,40.7695,KORFEZ,29.7376,1.0,8.0,True,50,39.1,1,7.6,4,True,5,1999,6.3,7.8,10.0,13.0,1.0,m
MP,USA TERRITORY,11.0,2577.746653,n,5.0,15.2266,"SAIPAN, NORTHERN MARIANA ISLANDS",145.742,46.0,3.0,True,81,24.1,1,9.1,4,True,2,2011,7.2,8.3,8.530885,29.0,9.0,s
HI,USA TERRITORY,4.0,3305.771347,n,7.0,28.215,MIDWAY ISLANDS,-177.361,15.0,5.0,True,80,42.0,1,8.2,4,True,2,1959,6.88237,8.0,10.0,60.0,0.0,s
MIYAGI,TURKEY,30.0,30.677945,n,11.0,38.194374,SIGACIK (7),26.787025,51.0,10.0,True,50,27.0,1,7.0,4,True,10,2020,6.88237,8.009683,8.0,21.0,8.0,s
MIYAGI,JAPAN,11.0,125.19017,n,5.0,38.171889,"MIYAGI PREFECTURE, TOHOKU REGION",140.951917,46.0,3.0,True,85,24.1,1,9.1,4,True,4,2011,7.2,8.3,8.530885,29.0,10.0,l
CENTRAL SULAWESI,INDONESIA,28.0,69.462198,n,10.0,-0.884194,"IAIN PALU CAMPUS, PALU",119.845472,2.0,9.0,True,83,45.3,3,7.5,4,True,4,2018,6.88237,8.009683,9.0,20.0,9.0,m
MIYAZAKI,JAPAN,20.0,96.745413,n,3.0,31.583,ABURATSU,131.417,22.0,3.0,True,85,27.396394,1,6.6,4,True,2,1939,6.88237,6.6,8.530885,20.0,0.0,s
COQUIMBO,CHILE,19.0,72.156946,n,20.0,-29.908,LA SERENA,-71.26,24.0,4.0,True,89,5.0,1,7.1,4,True,1,1955,6.88237,7.1,6.0,30.0,19.0,s
MIYAGI,SOLOMON ISLANDS,20.0,372.299675,n,23.0,-9.429,"HONIARA, GUADALCANAL",159.955,13.0,4.0,True,82,10.4,1,6.8,4,True,2,1977,6.4,6.8,6.0,33.0,0.0,s
WEST COAST,NEW ZEALAND,28.0,12059.00243,n,3.0,-42.47,GREYMOUTH,171.2,36.0,3.0,True,81,16.0,3,9.2,4,True,2,1964,6.88237,8.4,10.0,25.0,64.0,s
MIYAGI,SRI LANKA,26.0,1638.736798,n,0.0,7.521,KALUWANCHIKUDI,81.806,58.0,12.0,True,60,53.5,1,9.1,4,True,4,2004,7.0,8.8,8.530885,30.0,9.0,l
FUKUI,JAPAN,26.0,533.931727,n,2.0,36.25,KAJIGYOKO,136.15,59.0,5.0,True,85,59.6,1,7.8,4,True,1,1983,6.8,7.7,8.0,24.0,31.0,s
IWATE,JAPAN,11.0,134.656199,n,5.0,39.464669,"IWATE PREFECTURE, TOHOKU REGION",141.952813,46.0,3.0,True,85,24.1,1,9.1,4,True,4,2011,7.2,8.3,8.530885,29.0,12.0,l
NAGASAKI,JAPAN,11.0,1222.729636,n,5.0,34.65,HITAKATSU,129.48333,46.0,3.0,True,85,24.1,1,9.1,4,True,2,2011,7.2,8.3,8.530885,29.0,0.0,s
MIYAGI,NEW ZEALAND,11.0,9018.343133,n,5.0,-37.128,TARARU,175.521,46.0,3.0,True,81,24.1,1,9.1,4,True,2,2011,7.2,8.3,8.530885,29.0,0.0,s
IBARAKI,JAPAN,11.0,268.177956,n,5.0,36.341561,"IBARAKI PREFECTURE, KANTO REGION",140.595322,46.0,3.0,True,85,24.1,1,9.1,4,True,4,2011,7.2,8.3,8.530885,29.0,7.0,m
MIYAGI,JAPAN,11.0,93.691096,n,5.0,38.866846,"MIYAGI PREFECTURE, TOHOKU REGION",141.579811,46.0,3.0,True,85,24.1,1,9.1,4,True,5,2011,7.2,8.3,8.530885,29.0,11.0,l
HOKKAIDO,JAPAN,25.0,71.877688,n,19.0,42.288611,HIROO,143.318333,50.0,9.0,True,85,6.3,1,8.3,4,True,5,2003,6.9,8.1,8.530885,27.0,8.0,m
HI,USA,1.0,3616.680066,n,12.0,21.19,"KEPUHI BAY, MOLOKAI, HI",-157.252,29.0,4.0,True,80,1.3,3,8.6,4,True,5,1946,6.88237,7.3,6.0,15.0,0.0,l
HI,USA,5.0,5304.399673,n,11.0,19.7303,"HILO, HAWAII, HI",-155.0553,26.0,12.0,True,80,54.6,1,7.8,4,True,2,1997,6.3,7.6,7.0,33.0,11.0,s
CA,USA,29.0,5932.314815,n,23.0,37.997,"POINT REYES, CA",-122.975,24.0,7.0,True,88,52.0,1,8.8,4,True,2,2025,7.0,8.0,8.0,35.0,0.0,s
HI,USA,1.0,3679.626709,n,12.0,20.76,"HANA BAY, MAUI, HI",-155.987,29.0,4.0,True,80,1.3,3,8.6,4,True,5,1946,6.88237,7.3,6.0,15.0,0.0,m
KURIL ISLANDS,RUSSIA,4.0,98.780828,n,13.0,44.38,"KRUGLOE LAKE, KUNASHIR",146.42,22.0,10.0,True,86,55.8,1,8.3,4,True,5,1994,7.3,8.1,9.0,14.0,3.0,l
ISHIKAWA,JAPAN,1.0,65.351557,n,7.0,37.13881,"SHIKA TOWN, SAIKAIKAZANASI (4)",136.67647,10.0,1.0,True,85,9.0,3,7.5,4,True,5,2024,6.9,7.2,9.0,10.0,5.0,m
SHIMANE,JAPAN,14.0,20.453489,n,8.0,34.75,KAMATE,131.87,20.0,3.0,True,85,27.396394,1,7.4,4,True,1,1872,6.88237,7.4,8.530885,26.742663,49.0,s
ISHIKAWA,JAPAN,1.0,8.871794,n,7.0,37.4101,"SUZU CITY, KASUGANO (01)",137.24363,10.0,1.0,True,85,9.0,3,7.5,4,True,4,2024,6.9,7.2,9.0,10.0,11.0,m
COQUIMBO,CHILE,16.0,142.384555,n,22.0,-30.29496,PLAYA GRANDE,-71.52746,54.0,9.0,True,89,32.9,1,8.3,4,True,5,2015,6.88237,8.009683,9.0,22.0,14.0,m
KURIL ISLANDS,RUSSIA,13.0,258.175471,n,5.0,43.867,"MALOKURILSKAYA BAY, SHIKOTAN",146.817,17.0,10.0,True,86,53.4,1,8.5,4,True,2,1963,7.7,8.1,9.0,13.0,0.0,s
MIYAGI,AUSTRALIA,26.0,6994.974446,n,0.0,-27.466667,BRISBANE (PORT OFFICE),153.033333,58.0,12.0,True,81,53.5,1,9.1,4,True,2,2004,7.0,8.8,8.530885,30.0,2.0,s
MIYAGI,PHILIPPINES,6.0,25.696594,n,3.0,10.05938,"LOOC, DUMANJUG",123.43234,49.0,2.0,True,84,12.5,1,6.7,4,True,4,2012,6.3,6.6,8.0,11.0,5.0,m
MIYAGI,JAPAN,11.0,91.977969,n,5.0,38.881835,"MIYAGI PREFECTURE, TOHOKU REGION",141.625152,46.0,3.0,True,85,24.1,1,9.1,4,True,5,2011,7.2,8.3,8.530885,29.0,12.0,l
HI,USA,22.0,10838.96334,n,19.0,20.901,"KAHULUI, MAUI, HI",-156.455,11.0,5.0,True,80,17.0,1,9.5,4,True,5,1960,6.88237,8.5,12.0,33.0,0.0,l
FUKUI,JAPAN,26.0,552.851275,n,2.0,36.1,SUGOGYOKO,136.05,59.0,5.0,True,85,59.6,1,7.8,4,True,1,1983,6.8,7.7,8.0,24.0,357.0,s
COQUIMBO,CHILE,16.0,147.207025,n,22.0,-30.25433,TONGOY,-71.49402,54.0,9.0,True,89,32.9,1,8.3,4,True,5,2015,6.88237,8.009683,9.0,22.0,24.0,m
GUERRERO,MEXICO,13.0,10224.60112,n,5.0,16.837933,ACAPULCO,-99.903,17.0,10.0,True,88,53.4,1,8.5,4,True,2,1963,7.7,8.1,9.0,13.0,8.0,s
ISHIKAWA,JAPAN,7.0,369.937524,n,7.0,37.4,WAJIMA,136.9,58.0,5.0,True,85,0.0,1,6.9,4,True,2,1964,6.88237,6.9,8.530885,30.0,4.0,s
MIYAGI,UKRAINE,11.0,137.926719,n,13.0,45.18,YEVPATORIYA,33.36,36.035092,10.0,True,40,27.396394,1,5.6,3,True,1,1869,6.88237,5.6,8.0,18.0,0.0,s
KOCHI,JAPAN,12.0,14805.64702,n,7.0,33.267,MUROTOMISAKI,134.167,59.0,12.0,True,85,5.6,1,8.1,4,True,2,1979,6.4,7.7,9.0,23.0,95.0,s
MIYAGI,JAPAN,11.0,130.752106,n,5.0,38.15511,"MIYAGI PREFECTURE, TOHOKU REGION",140.890607,46.0,3.0,True,85,24.1,1,9.1,4,True,5,2011,7.2,8.3,8.530885,29.0,7.0,m
SHIZUOKA,JAPAN,9.0,4029.719943,n,14.0,34.9,ITO,139.133,22.0,3.0,True,85,31.9,1,8.6,4,True,2,1957,6.88237,9.1,8.530885,33.0,0.0,s
IWATE,JAPAN,11.0,149.465419,n,5.0,39.601672,"IWATE PREFECTURE, TOHOKU REGION",141.947248,46.0,3.0,True,85,24.1,1,9.1,4,True,5,2011,7.2,8.3,8.530885,29.0,19.0,l
MIYAGI,JAPAN,11.0,95.896794,n,5.0,38.431944,"MIYAGI PREFECTURE, TOHOKU REGION",141.289194,46.0,3.0,True,85,24.1,1,9.1,4,True,4,2011,7.2,8.3,8.530885,29.0,8.0,m
NORTH SUMATRA,INDONESIA,28.0,131.952838,n,16.0,0.9043,PULAU ASU,97.28008,9.0,3.0,True,60,36.5,1,8.6,4,True,10,2005,7.2,8.4,8.530885,30.0,4.0,s
HOKKAIDO,JAPAN,1.0,120.037965,n,15.0,43.33,YOBETSU,140.3839,8.0,8.0,True,85,24.0,1,7.5,4,True,1,1940,6.88237,7.5,9.0,10.0,11.0,m
COQUIMBO,CHILE,16.0,181.466141,n,22.0,-29.963343,COQUIMBO (WM34),-71.330127,54.0,9.0,True,89,32.9,1,8.3,4,True,10,2015,6.88237,8.009683,9.0,22.0,20.0,s
GALAPAGOS ISLANDS,ECUADOR,12.0,1244.957689,n,11.0,-0.9,SAN CRISTOBAL ISLAND,-89.616,40.0,3.0,True,89,16.7,1,6.8,3,True,2,1962,6.88237,6.8,8.530885,35.0,0.0,s
EAST NUSA TENGGARA,INDONESIA,12.0,16.508069,n,5.0,-8.53075,MAGEPANDANG-DETEH 2,122.037,29.0,12.0,True,60,26.3,3,7.8,4,True,5,1992,6.5,7.5,11.0,28.0,5.0,m
MALUKU,INDONESIA,14.0,34.993875,n,6.0,-3.3,BURU ISLAND,127.1,57.0,3.0,True,83,33.8,1,6.7,4,True,1,2006,6.4,6.7,8.530885,30.0,0.0,m
IBARAKI,JAPAN,11.0,301.963591,n,5.0,35.930583,"IBARAKI PREFECTURE, KANTO REGION",140.695861,46.0,3.0,True,85,24.1,1,9.1,4,True,5,2011,7.2,8.3,8.530885,29.0,0.0,m
HOKKAIDO,JAPAN,4.0,187.937462,n,0.0,45.42,WAKKANAI,141.68,9.0,11.0,True,85,10.0,1,7.0,4,True,1,1947,6.88237,7.0,8.530885,33.0,7.0,m
CENTRAL JAVA,INDONESIA,17.0,276.106859,n,8.0,-7.71503,AYAH,109.36961,19.0,7.0,True,60,26.0,1,7.7,4,True,4,2006,6.1,7.2,8.530885,20.0,10.0,l
MIYAGI,CHINA,15.608806,24.135268,n,10.267355,30.783,"LUOTIAN, HUBEI PROVINCE",115.333,36.035092,3.0,True,84,27.396394,1,5.5,0,False,7,1634,6.88237,5.5,7.0,26.742663,74.0,s
MIYAGI,PALAU,10.0,859.662506,n,12.0,7.333,"MALAKAL ISLAND, CAROLINE ISLANDS",134.463,7.0,1.0,True,81,8.6,1,7.6,4,True,2,1970,7.1,7.6,6.0,73.0,0.0,s
