area,causeCode,country,damageAmountOrder,damageAmountOrderTotal,damageMillionsDollars,damageMillionsDollarsTotal,day,deaths,deathsAmountOrder,deathsAmountOrderTotal,deathsTotal,earthquakeEventId,eqDepth,eqMagnitude,eventValidity,hour,housesDamaged,housesDamagedAmountOrder,housesDamagedAmountOrderTotal,housesDamagedTotal,housesDestroyed,housesDestroyedAmountOrder,housesDestroyedAmountOrderTotal,housesDestroyedTotal,id,injuries,injuriesAmountOrder,injuriesAmountOrderTotal,injuriesTotal,latitude,locationName,longitude,maxWaterHeight,minute,missing,missingAmountOrder,missingAmountOrderTotal,missingTotal,month,numDeposits,numRunups,oceanicTsunami,publish,regionCode,second,tsIntensity,tsMtAbe,tsMtIi,volcanoEventId,warningStatusId,year
,1,INDONESIA,3,3,,,13,,,,,6131,,7.3,2,,,,,,,3,3,,879,,,,,1,N. MOLUCCAS ISLANDS,126,,,,,,,12,0,9,TRUE,TRUE,83,,1.5,,2,,,1858
,1,INDONESIA,,,,,28,,,,,6132,,7,4,,,,,,,,,,880,,,,,1,N. MOLUCCAS ISLANDS,126.5,10,,,,,,6,0,4,TRUE,TRUE,83,,3,,3.2,,,1859
,1,INDONESIA,,,,,20,,,,,6133,,,3,,,,,,,,,,881,,,,,-4.6,"LONTOR ISLAND, BANDA SEA",129.9,,,,,,,7,0,1,TRUE,TRUE,83,,0,,,,,1859
,1,INDONESIA,2,2,,,29,,,,,6561,,7.3,4,,,,,,,2,2,,882,,,,,0.009,N. MOLUCCAS ISLANDS,125.5,1,,,,,,7,0,5,TRUE,TRUE,83,,1.5,,1,,,1859
,1,EL SALVADOR,1,1,,,25,,,,,6134,,6.2,3,,,,,,,,,,884,,,,,13.33,EL SALVADOR,-87.81,,,,,,,8,0,1,TRUE,TRUE,88,,1.5,,1,,,1859
CA,0,USA,,1,,,24,,,,,6135,,,2,,,,,,,,,,886,,,,,,"HALF MOON BAY, N. CALIFORNIA",,4.6,,,,,,9,0,1,TRUE,TRUE,88,,0,,2.2,,,1859
,1,INDONESIA,,,,,25,,,,,6136,,6.8,2,,,,,,,,,,887,,,,,-5.5,BANDA SEA,130.5,,,,,,,9,0,2,TRUE,TRUE,83,,0.5,,1,,,1859
,1,CHILE,1,2,,,5,,,1,10,2040,,7.6,4,12,,,,,,,3,339,888,,,,,-27.35,NORTHERN CHILE,-70.35,6,0,,,,,10,0,1,TRUE,TRUE,89,,2.5,,2.5,,,1859
,1,CHILE,,,,,11,,,,,,,,-1,,,,,,,,3,200,889,,,,,,N. CENTRAL CHILE,,,,,,,,10,0,0,TRUE,TRUE,89,,,,,,,1859
,0,GREECE,,,,,20,,,,,,,,1,,,,,,,,,,891,,,,,,PIREAUS,,,,,,,,10,0,1,TRUE,TRUE,50,,2,,,,,1859
,1,INDONESIA,1,1,,,20,2,1,1,2,6137,,,2,,,,,,,,,,892,,,,,-9,SOUTH OF JAVA,111,,,,,,,10,0,1,TRUE,TRUE,60,,1,,,,,1859
,0,INDONESIA,,,,,26,,,,,,,,-1,,,,,,,,,,893,,,,,,N. MOLUCCAS ISLANDS,,,,,,,,10,0,0,TRUE,TRUE,83,,,,,,,1859
,1,EL SALVADOR,1,3,,,9,,,,,6562,,7,3,2,,1,1,,,1,3,,894,,,,,13.7,EL SALVADOR,-89.8,,0,,,,,12,0,1,TRUE,TRUE,88,,1.5,,1,,,1859
,1,INDONESIA,,,,,17,,,,,6551,,,2,,,,,,,,,,895,,,,,0.9,N. MOLUCCAS ISLANDS,124.9,,,,,,,12,0,1,TRUE,TRUE,83,,0,,,,,1859
,0,INDONESIA,,,,,25,,,,,,,,3,,,,,,,,,,896,,,,,1.37,N. MOLUCCAS ISLANDS,125.1,,,,,,,12,0,1,TRUE,TRUE,83,,1,,,,,1859
,3,HAITI,,2,,,8,,,,,6138,,7.5,4,,,,3,,,,3,,897,,,1,,18.52,ANSE-A-VEAU,-73.35,,,,,,,4,0,4,TRUE,TRUE,74,,,,,,,1860
,0,MEXICO,,,,,17,,,,,,,,1,,,,,,,,,,898,,,,,16.7,S. MEXICO,-99.2,,,,,,,3,0,1,TRUE,TRUE,88,,,,,,,1860
,1,PERU,,3,,,23,,,,,6139,,,3,,,,2,,,,2,,900,,,,,-12.1,CENTRAL PERU,-77.1,,,,,,,4,0,1,TRUE,TRUE,89,,0,,,,,1860
,1,INDONESIA,,,,,,,,,,6535,,,1,,,,,,,,,,901,,,,,1.3,SULAWESI-N. MOLUCCAS ISLANDS,121,,,,,,,8,0,1,TRUE,TRUE,83,,0,,,,,1860
,1,INDONESIA,,,,,6,,,,,6140,,,3,,,,,,,,,,902,,,,,-1.25,CERAM SEA,128.5,,,,,,,10,0,1,TRUE,TRUE,83,,0,,,,,1860
,0,USA,1,1,,,1,,,,,,,,2,,,,,,,,,,903,,,,,,HAWAII,,3.6,,,,,,12,0,4,TRUE,TRUE,80,,1.5,,1.8,,,1860
,1,INDONESIA,2,2,,,16,1105,4,4,1105,2043,70,8.5,4,,,,,,,,,,904,,,,,-1,SW. SUMATRA,97.5,7,,,,,,2,0,17,TRUE,TRUE,60,,3,,,,,1861
,1,INDONESIA,,,,,21,,,,,,,,0,,,,,,,,,,905,,,,,,WANAIDJAS,,,,,,,,2,0,1,FALSE,TRUE,60,,,,,,,1861
,0,INDONESIA,1,1,,,,,,,,,,,2,,,,,,,,,,906,,,,,-3.7,BANDA SEA,128.2,1.8,,,,,,3,0,1,TRUE,TRUE,83,,1,,,,,1861
,1,INDONESIA,1,3,,,9,950,3,3,950,6142,20,7,4,,,,,,96,1,2,96,907,,,,,0.009,SW. SUMATRA,98,,,,,,,3,0,4,TRUE,TRUE,60,,2,,,,,1861
,1,CHILE,,,,,20,,,,,2044,,,-1,,,,,,,,,,908,,,,,,SC. CHILE,,,,,,,,3,0,0,TRUE,TRUE,89,,,,,,,1861
,1,INDONESIA,,,,,26,,,,,6143,70,7,4,,,,,,,,,,909,,,,,1,SW. SUMATRA,97.5,,,,,,,4,0,1,TRUE,TRUE,60,,1.5,,,,,1861
CA,11,USA,,,,,4,,,,,,,,-1,,,,,,,,,,910,,,,,,N. CALIFORNIA,,,,,,,,5,0,1,TRUE,TRUE,88,,,,,,,1861
,0,INDONESIA,1,1,,,5,,,,,,,,2,,,2,2,,,,,,912,,,,,-6.3,JAVA,107.3,,,,,,,6,0,2,TRUE,TRUE,60,,1,,1,,,1861
,1,INDONESIA,,,,,17,,,,,6144,,6.8,3,,,,,,,,,,913,,,,,1,SW. SUMATRA,97.5,,,,,,,6,0,1,TRUE,TRUE,60,,0.5,,,,,1861
,1,INDONESIA,1,1,,,25,,,,,6145,,6.5,3,,,,,,,1,1,,914,,,,,-1.5,SW. SUMATRA,100,,,,,,,9,0,1,TRUE,TRUE,60,,1.5,,,,,1861
,1,JAPAN,1,2,,,20,,,,,6146,,7.4,4,17,,,,,,,2,70,915,,,,,38.5,OFF MIYAGI,142,3.9,30,,,,,10,0,4,TRUE,TRUE,85,,2,,2,,,1861
,3,GREECE,2,2,,,26,,,,,2052,,7.3,4,,,,,,,3,3,,918,,,,,38.2,CORINTH GULF,22.2,2.1,,,,,,12,0,6,TRUE,TRUE,50,,4,,1.1,,,1861
,9,USA,1,1,,,28,,,,,,,,2,,,,,,,,,,919,,,,,,HAWAII,,,,,,,,1,0,1,TRUE,TRUE,80,,1,,,,,1862
,1,PHILIPPINES,1,1,,,4,,,,,6564,,6,1,9,,,1,,,,,,920,,,,,14.5,W. LUZON ISLAND,121,,30,,,,,3,0,0,TRUE,TRUE,84,,0.5,,,,,1862
,0,INDONESIA,,,,,8,,,,,,,,-1,,,,,,,,,,921,,,,,-6.7,"CHERIBON DISTRICT, JAVA",108.57,2.1,,,,,,4,0,1,TRUE,TRUE,60,,,,1.1,,,1862
CA,3,USA,,,,,27,,,,,6978,,5.9,4,20,,,,,,,,,922,,,,,32.7,S. CALIFORNIA,-117.2,1.2,0,,,,,5,0,1,TRUE,TRUE,88,,,,0.3,,,1862
NL,0,CANADA,,,,,,,,,,,,,1,,,,,,,,,,925,,,,,,NEWFOUNDLAND,,,,,,,,,0,0,TRUE,TRUE,75,,,,,,,1863
,1,INDONESIA,,,,,16,,,,,6149,,,1,,,,,,,,,,927,,,,,-6.1,JAVA,106.7,,,,,,,3,0,1,TRUE,TRUE,60,,0,,,,,1863
,1,PHILIPPINES,1,4,,,3,,2,3,400,2073,,6.5,2,11,,,,,,,4,1172,928,,,4,2000,14.5,W. LUZON ISLAND,121,,20,,,,,6,0,1,TRUE,TRUE,84,,1,,1,,,1863
,1,VANUATU,,,,,17,,,3,,6150,,7.5,2,,,,,,,,,,929,,,,,-19,VANUATU ISLANDS,168.5,,,,,,,8,0,1,TRUE,TRUE,82,,1,,,5624,,1863
,1,JAPAN,,,,,20,,,,,6529,,6.4,3,,,,,,,,,,930,,,,,44.6,NW. HOKKAIDO ISLAND,141.5,,,,,,,9,0,1,TRUE,TRUE,85,,0,,,,,1863
,1,INDONESIA,,,,,16,,,,,,,,-1,,,,,,,,,,932,,,,,,SW. SUMATRA,,,,,,,,2,0,0,TRUE,TRUE,60,,,,,,,1864
,1,INDONESIA,3,3,,,23,250,3,3,250,2086,,7.8,3,,,,,,,3,3,,934,,,,,-1,NW. IRIAN JAYA,135,3,,,,,,5,0,2,TRUE,TRUE,83,,1.5,,3.6,,,1864
,1,PERU,1,1,,,8,5,1,1,5,6151,,,3,,,,,,,1,1,,935,,,,,-12,CENTRAL PERU,-77.1,2,,,,,,1,0,1,TRUE,TRUE,89,,1.5,,1,,,1865
,0,JAPAN,,,,,1,,,,,10061,,,1,,,,,,,,,,936,,,,,26.2,RYUKYU ISLANDS,127.5,,,,,,,3,0,1,TRUE,TRUE,85,,0.5,,,,,1865
AK,1,USA,1,,,,16,,,,,,,,1,3,,,,,,1,,,938,,,,,54,"UNALASKA ISLAND, AK",-167,,0,,,,,7,0,1,TRUE,TRUE,87,0,,,,,,1865
CA,0,USA,,,,,4,,,,,,,,-1,,,,,,,,,,939,,,,,37,"SAN FRANCISCO, CA",-122,,,,,,,10,0,1,TRUE,TRUE,88,,,,,,,1865
CA,3,USA,,1,,0.5,8,,,,,2099,,6.3,3,20,,,,,,,2,,940,,,,,37.2,N. CALIFORNIA,-121.9,,46,,,,,10,0,1,TRUE,TRUE,88,,0.5,,,,,1865
,0,PHILIPPINES,,,,,13,,,,,,,,-1,,,,,,,,,,941,,,,,,SULU SEA,,,,,,,,10,0,0,TRUE,TRUE,84,,,,,,,1865
,1,PHILIPPINES,2,2,,,19,,,,,2100,,6,2,,,2,2,,223,3,3,223,942,,,,,13.25,PHILIPPINES,123.5,,,,,,,10,0,1,TRUE,TRUE,84,,0,,,,,1865
,1,TONGA,1,1,,,18,,,,,6153,,8,4,,,,,,20,1,1,20,943,,,,,-19.5,TONGA ISLANDS,-173.5,1.25,,,,,,11,0,4,TRUE,TRUE,81,,3,,,,,1865
,0,PERU,1,1,,,28,,,,,,,,1,,,,,,,,,,944,,,,,-12.08,CENTRAL PERU,-77,,,,,,,11,0,1,TRUE,TRUE,89,,1,,,,,1865
,1,ALBANIA,,,,,2,,,2,60,2102,,6.6,3,,,,,,,,,,945,,,,,40.3,ALBANIAN COASTS,19.4,,,,,,,1,0,1,TRUE,TRUE,50,,4,,,,,1866
,0,ALBANIA,,,,,6,,,,,,,,3,,,,,,,,,,946,,,,,,ALBANIAN COASTS,,,,,,,,1,0,0,TRUE,TRUE,50,,3,,,,,1866
,1,GREECE,,2,,,19,,,,,10154,,6.8,2,,,,3,,,,,,947,,,,,38.25,"CHIOS ISLAND, AEGEAN ISLANDS",26.2,,,,,,,1,0,0,TRUE,TRUE,50,,3,,,,,1866
,4,GREECE,,2,,,31,,,,,10155,,6.1,1,,,,,,,,2,52,948,,,,,36.4,THERA ISLAND (SANTORINI),25.3,,,,,,,1,0,1,TRUE,TRUE,50,,,,,,,1866
,1,GREECE,,1,,,2,,,,,10588,,6.4,2,,,,,,,,1,,950,,,,,38.4,"E. SPORADES ISLANDS, AEGEAN ISLANDS",26,,,,,,,2,0,0,TRUE,TRUE,50,,3,,,,,1866
,1,GREECE,1,3,,,6,,,,,7966,,6.8,3,,,,3,,,1,1,,951,,,,,36,"S. COASTS PELOPONNESUS, GREECE",23,8.6,,,,,,2,0,1,TRUE,TRUE,50,,4,,,,,1866
,1,ALBANIA,,1,,,2,,,2,60,2104,,6.3,2,15,,,,,,,1,12,952,,,,,40.4,ALBANIAN COASTS,19.5,,30,,,,,3,0,1,TRUE,TRUE,50,,3,,,,,1866
,1,ALBANIA,,,,,6,,,,,,,6.3,3,,,,,,,,,,953,,,,,40.4,BAY OF VLORE,19.4,,,,,,,3,0,2,TRUE,TRUE,50,,4,,,,,1866
,1,ALBANIA,,,,,13,,,,,,,5.5,2,,,,,,,,,,954,,,,,40.5,ALBANIAN COASTS,19.5,,,,,,,3,0,0,TRUE,TRUE,50,,3,,,,,1866
,0,AUSTRALIA,,,,,9,,,,,,,,1,,,,,,,,,,955,,,,,-33.8,SYDNEY HARBOR,151.3,,,,,,,8,0,0,TRUE,TRUE,81,,-1,,,,,1866
,0,AUSTRALIA,,,,,15,,,,,,,,1,,,,,,,,,,956,,,,,-33.8,SYDNEY HARBOR,151.3,,,,,,,8,0,0,TRUE,TRUE,81,,-1,,,,,1866
AK,1,USA,1,,,,5,,,,,6565,,,2,13,,,,,,,,,957,,,,,58,"KODIAK ISLAND, AK",-152,,0,,,,,9,0,1,TRUE,TRUE,87,0,,,,,,1866
AS,6,USA TERRITORY,,,,,12,,,,,,,,1,,,,,,,,,,958,,,,,-14.214,"MANUA ISLANDS, AMERICAN SAMOA",-169.59,,,,,,,9,0,1,TRUE,TRUE,81,,,,,2065,,1866
,1,GREECE,,,,,,,,,,,,,1,,,,,,,,,,959,,,,,,MIRTOON SEA,,,,,,,,10,0,0,TRUE,TRUE,50,,,,,,,1866
OR,9,USA,,,,,20,,,,,,,,-1,,,,,,,,,,960,,,,,,"PORT TOWNSEND, WA",,,,,,,,12,0,1,TRUE,TRUE,88,,,,,,,1866
,0,GREECE,,,,,10,,,,,,,,2,,,,,,,,,,961,,,,,,LIXOURI,,,,,,,,4,0,0,TRUE,TRUE,50,,2,,,,,1867
,1,VENEZUELA,,,,,,,,,,6154,,7.5,1,,,,,,,,,,962,,,,,10.9,ISLA DE MARGARITA,-64.1,,,,,,,9,0,2,TRUE,TRUE,74,,,,,,,1867
,0,AUSTRALIA,,,,,5,,,,,,,,1,,,,,,,,,,963,,,,,-33.8,SYDNEY HARBOR,151.3,,,,,,,8,0,0,TRUE,TRUE,81,,-1,,,,,1867
,1,GREECE,2,2,,,20,,2,2,,2118,,7.1,4,3,,,,,,2,2,,965,,,,,36.4,"PELOPONNESUS, GREECE",22.2,6,15,,,,,9,0,24,TRUE,TRUE,50,,4,,,,,1867
VI,1,USA TERRITORY,3,4,,,18,24,1,1,24,2120,33,7.3,4,18,,,,,,,,,966,,,,,18.2,VIRGIN ISLANDS,-65,15.2,45,,,,,11,3,62,TRUE,TRUE,74,,,,2.3,,,1867
,1,TAIWAN,2,2,,,18,,3,3,580,2123,,7,4,,,,3,,,2,3,,967,,,,,25.34,E. CHINA SEA,121.91,15,,,,,,12,1,12,TRUE,TRUE,84,,2,,2,,,1867
VI,1,USA TERRITORY,,,,,17,,,,,6155,,,3,11,,,,,,,,,969,,,,,18.1,VIRGIN ISLANDS,-65.1,1.5,37,,,,,3,0,6,TRUE,TRUE,74,0,,,-0.7,,,1868
HI,1,USA,2,2,,,3,47,1,2,77,2125,,7.9,4,2,,,,,108,3,3,,971,,,,,19,HAWAII,-155.5,13.7,24,,,,,4,1,28,TRUE,TRUE,80,,3.5,,4.3,3423,,1868
HI,0,USA,,,,,4,,,,,,,,-1,,,,,,,,,,972,,,,,,HAWAII,,,,,,,,4,0,0,TRUE,TRUE,80,,,,,,,1868
HI,0,USA,,,,,10,,,,,,,,-1,,,,,,,,,,973,,,,,,HAWAII,,,,,,,,4,0,0,TRUE,TRUE,80,,,,,,,1868
HI,0,USA,,,,,20,,,,,,,,-1,,,,,,,,,,974,,,,,,HAWAII,,,,,,,,4,0,0,TRUE,TRUE,80,,,,,,,1868
AK,1,USA,,,,,15,,,,,6156,,,2,,,,,,,,,,975,,,,,55,"SHUMAGIN ISLANDS, AK",-161,6.1,,,,,,5,0,1,TRUE,TRUE,87,,2.5,,,,,1868
,1,MEXICO,,,,,25,,,,,6157,,,2,,,,,,,,,,976,,,,,16.8,S. MEXICO,-99.2,,,,,,,5,0,1,TRUE,TRUE,88,,,,,,,1868
CA,0,USA,,,,,13,,,,,,,,-1,,,,,,,,,,978,,,,,,S. CALIFORNIA,,,,,,,,6,0,1,TRUE,TRUE,88,,,,,,,1868
,0,PERU,,,,,11,,,,,,,,-1,,,,,,,,,,980,,,,,,PERU-NORTHERN CHILE,,,,,,,,8,0,0,TRUE,TRUE,89,,,,,,,1868
,1,MEXICO,,,,,12,,,,,6623,,,3,,,,,,,,,,981,,,,,16.8,S. MEXICO,-99.9,,,,,,,8,0,1,TRUE,TRUE,88,,,,,,,1868
,1,VENEZUELA,,,,,13,,,,,6897,,8.5,2,,,,,,,,,,982,,,,,10.7,RIO CARIBE,-63.1,,,,,,,8,0,3,TRUE,TRUE,74,,,,,,,1868
,1,CHILE,4,4,,300,13,25000,4,4,25000,2139,25,8.5,4,21,,,,,,,,,983,,,,,-18.6,NORTHERN CHILE,-71,18,30,,,,,8,1,123,TRUE,TRUE,89,,3.5,,4.2,,,1868
,0,INDIA,2,2,,,19,,,,,,,,3,,,,,,,,,,988,,,,,11.67,ANDAMAN ISLANDS,92.73,4,,,,,,8,0,1,TRUE,TRUE,60,,,,2,,,1868
,1,CHILE,,,,,14,,,,,6158,,,2,,,,,,,,,,989,,,,,-36.7,CENTRAL CHILE,-73.2,1,,,,,,9,0,1,TRUE,TRUE,89,,0.5,,,,,1868
HI,0,USA,,,,,2,,,,,,,,2,7,,,,,,,,,990,,,,,,HAWAII,,6.1,30,,,,,10,0,1,TRUE,TRUE,80,,,,3.2,,,1868
,1,PERU,,1,,,2,,,,,6160,,,2,,,,,,,,,,991,,,,,-17,S. PERU,-72.5,,,,,,,10,0,1,TRUE,TRUE,89,,0.5,,,,,1868
,1,CHILE,,,,,16,,,,,6161,,,2,,,,,,,,,,992,,,,,-33.1,CENTRAL CHILE,-71.7,1,,,,,,10,0,1,TRUE,TRUE,89,,0.5,,,,,1868
CA,3,USA,,1,,0.35,21,,,1,30,2148,,6.8,3,15,,,,,,,3,,993,,,,,37.7,N. CALIFORNIA,-122.1,4.5,53,,,,,10,0,4,TRUE,TRUE,88,,0.5,,2.2,,,1868
,1,CHILE,,,,,27,,,,,6162,,,2,,,,,,,,,,995,,,,,-36.6,CENTRAL CHILE,-73,,,,,,,1,0,1,TRUE,TRUE,89,,,,,,,1869
,1,CHILE,,,,,6,,,,,6163,,,2,,,,,,,,,,996,,,,,-39.9,SOUTHERN CHILE,-73.4,,,,,,,2,0,1,TRUE,TRUE,89,,,,,,,1869
CA,1,USA,,,,,10,,,,,10019,,,1,12,,,,,,,,,997,,,,,,N. CALIFORNIA,,,59,,,,,2,0,1,TRUE,TRUE,88,,,,,,,1869
CA,1,USA,,,,,13,,,,,10020,,,1,12,,,,,,,,,998,,,,,,N. CALIFORNIA,,,59,,,,,2,0,1,TRUE,TRUE,88,,0,,,,,1869
,1,PERU,,3,,,22,,,,,9794,,,1,,,,3,,,,,,999,,,,,-12.1,PERU,-77.1,,,,,,,4,0,1,TRUE,TRUE,89,,1,,,,,1869
CA,0,USA,,,,,1,,,,,,,,3,,,,,,,,,,1000,,,,,,N. CALIFORNIA,,,,,,,,6,0,1,TRUE,TRUE,88,,,,,,,1869
HI,0,USA,2,2,,,24,,,,,,,,3,,,,,,,2,2,,1003,,,,,20,OFF COAST OF HAWAII,-155,8.2,,,,,,7,0,8,TRUE,TRUE,80,,3,,3.2,,,1869
,1,CHILE,,,,,9,,,,,6167,,,3,,,,,,,,,,1004,,,,,-30,CENTRAL CHILE,-71.4,3,,,,,,8,0,1,TRUE,TRUE,89,,1.5,,,,,1869
,0,AUSTRALIA,,,,,11,,,,,,,,1,,,,,,,,,,1005,,,,,-33.8,SYDNEY HARBOR,151.3,,,,,,,8,0,0,TRUE,TRUE,81,,-1,,,,,1869
,1,PHILIPPINES,,3,,,16,,,,,2156,,7,2,7,,,3,,,,2,,1006,,,,,12.5,SULU SEA,123.5,,0,,,,,8,0,1,TRUE,TRUE,84,,0,,,,,1869
,1,PERU,,,,,19,,,,,6168,,6.5,-1,,,,,,,,,,1007,,,,,,S. PERU,,,,,,,,8,0,0,TRUE,TRUE,89,,,,,,,1869
,1,CHILE,1,1,,,24,,,,,2157,,7.5,3,17,,,,,,,,,1010,,,,,-19.6,NORTHERN CHILE,-70.23,2,10,,,,,8,0,3,TRUE,TRUE,89,,1.5,,,,,1869
,1,GREECE,,,,,28,,,,,2165,,6.9,2,,,,,,,,,,1012,,,,,38.8,IONIAN SEA,20.7,,,,,,,12,0,1,TRUE,TRUE,50,,3,,,,,1869
,1,EGYPT,,1,,,24,,,,,10558,,,3,17,,,,,,,,,1013,,,,,36,ALEXANDRIA,26,,,,,,,6,0,1,TRUE,TRUE,50,,3,,,,,1870
,1,CROATIA,,,,,29,,,,,,,,-1,,,,,,,,,,1014,,,,,,ADRIATIC SEA,,,,,,,,7,0,0,TRUE,TRUE,50,,3,,,,,1879
,0,AUSTRALIA,,,,,12,,,,,,,,1,,,,,,,,,,1015,,,,,-33.8,SYDNEY HARBOR,151.3,,,,,,,8,0,0,TRUE,TRUE,81,,-1,,,,,1870
,1,PERU,,,,,5,,,,,6171,,,2,,,,,,,,,,1016,,,,,-13.65,S. PERU,-76.4,,,,,,,2,0,1,TRUE,TRUE,89,,1,,,,,1871
HI,0,USA,,,,,18,,,,,,,,-1,,,,,,,,,,1018,,,,,,HAWAII,,,,,,,,2,0,0,TRUE,TRUE,80,,,,,,,1871
HI,1,USA,,2,,,20,,,,,6937,,7,1,8,,,2,,,,,,1019,,,,,20.7,HAWAII,-157,,41,,,,,2,0,1,TRUE,TRUE,80,,,,,,,1871
,6,PHILIPPINES,,3,,,30,,,1,,2179,,,1,,,,,,,,3,,1020,,,,,9.203,SULU SEA,124.673,,,,,,,4,0,1,TRUE,TRUE,84,,2,,,679,,1871
,6,INDONESIA,2,2,,,3,400,3,3,400,,,,4,,,,,,75,2,2,75,1022,,,,,2.28,RUANG,125.425,25,,,,,,3,1,5,TRUE,TRUE,83,,3.5,,4.6,533,,1871
,1,CHILE,,3,,,25,,,,,6624,,7.5,2,,,,,,,,3,,1023,,,,,-35,CENTRAL CHILE,-72.5,1,,,,,,3,0,1,TRUE,TRUE,89,,0.5,,,,,1871
,1,CHILE,,,,,20,,,,,6305,,,2,,,,,,,,,,1024,,,,,-33.1,CENTRAL CHILE,-71.7,,,,,,,8,0,2,TRUE,TRUE,89,,0.5,,-1,,,1871
,1,PERU,,,,,21,,,,,8216,,7,2,,,,,,,,,,1025,,,,,-13,S. PERU,-77,,,,,,,8,0,2,TRUE,TRUE,89,,1,,1,,,1871
,1,INDONESIA,,,,,25,,,,,6172,,,1,,,,,,,,,,1027,,,,,0.5,N. MOLUCCAS ISLANDS,123,,,,,,,8,0,1,TRUE,TRUE,83,,0,,,,,1871
,0,GREECE,,,,,5,,,,,,,,1,,,,,,,,,,1028,,,,,,CORINTH GULF,,,,,,,,10,0,0,TRUE,TRUE,50,,,,,,,1871
,1,CHILE,,,,,5,,,,,2183,,,-1,9,,,,,,,,,1029,,,,,,NORTHERN CHILE,,,,,,,,10,0,0,TRUE,TRUE,89,,,,,,,1871
,1,CHILE,,,,,28,,,,,6173,,,2,,,,,,,,,,1031,,,,,-41.5,SOUTHERN CHILE,-73,,,,,,,12,0,1,TRUE,TRUE,89,,0.5,,,,,1871
,1,ICELAND,,,,,,,,,,,,,4,,,,,,,,,,1032,,,,,,ICELAND,,,,,,,,,0,0,TRUE,TRUE,73,,,,,,,1872
,1,PERU,,,,,10,,,,,7540,,6.5,1,,,,,,,,,,1034,,,,,-16.4,S. PERU,-71.5,,,,,,,1,0,1,TRUE,TRUE,89,,0,,,,,1872
HI,9,USA,,,,,13,,,,,,,,-1,,,,,,,,,,1035,,,,,,HAWAII,,,,,,,,1,0,1,TRUE,TRUE,80,,,,,,,1872
HI,9,USA,,,,,22,,,,,,,,-1,,,,,,,,,,1036,,,,,,HAWAII,,,,,,,,1,0,1,TRUE,TRUE,80,,,,,,,1872
,1,PHILIPPINES,,1,,,26,,,,,6175,,6,3,,,,,,,,,,1037,,,,,16,PHILIPPINES,119,,,,,,,1,0,1,TRUE,TRUE,84,,1.5,,,,,1872
,1,JAPAN,,1,,,14,,1,3,804,2193,33,7.4,4,8,,,,,,,4,5796,1038,,,3,200,34.9,SW. HONSHU ISLAND,132,3,20,,,,,3,0,12,TRUE,TRUE,85,,1,,1.5,,,1872
CA,1,USA,,,,,26,,,,,2195,,7.3,-1,10,,,,,,,,,1039,,,,,36.7,S. CALIFORNIA,-118.1,,30,,,,,3,1,1,TRUE,TRUE,88,,,,,,,1872
AK,1,USA,,,,,23,,,,,6176,,,4,18,,,,,,,,,1040,,,,,52.2,"FOX ISLANDS, ALEUTIAN ISLANDS, AK",-168.5,1.3,6,,,,,8,0,8,TRUE,TRUE,87,,0,,1.6,,,1872
HI,0,USA,,,,,27,,,,,,,,-1,,,,,,,,,,1042,,,,,,HAWAII,,,,,,,,8,0,0,TRUE,TRUE,80,,,,,,,1872
CA,0,USA,,,,,16,,,,,,,,3,,,,,,,,,,1043,,,,,,"SAN FRANCISCO, N. CALIFORNIA",,0.1,,,,,,9,0,2,TRUE,TRUE,88,,0,,,,,1872
ME,1,USA,,,,,17,,,,,,,,2,,,,,,,,,,1044,,,,,44.183,"PENOBSCOT BAY, MAINE",-68.917,0.51,,,,,,11,0,2,TRUE,TRUE,75,,,,,,,1872
,1,PAPUA NEW GUINEA,2,2,,,,,,2,,6615,,8,3,,,,,,,2,2,,1049,,,,,-5.5,MACLAY COAST,146,,,,,,,,0,1,TRUE,TRUE,82,,2,,1,,,1873
,1,CHILE,,,,,7,,,,,9785,,,-1,,,,,,,,,,1052,,,,,,NC. CHILE/ SC. CHILE,,,,,,,,7,0,0,TRUE,TRUE,89,,,,,,,1873
,1,CHILE,,,,,19,,,,,6178,,,1,,,,,,,,,,1053,,,,,-23.6,NORTHERN CHILE,-70.4,,,,,,,11,0,1,TRUE,TRUE,89,,2,,,,,1873
CA,3,USA,,,,,23,,,,,6179,,6.7,3,5,,,,,,,,,1055,,,,,42,N. CALIFORNIA,-124,3.05,9,,,,,11,0,1,TRUE,TRUE,88,,,,,,,1873
VI,1,USA TERRITORY,,,,,11,,,,,6530,,,2,,,,,,,,,,1057,,,,,18.1,VIRGIN ISLANDS,-65.1,,,,,,,3,0,2,TRUE,TRUE,74,,,,,,,1874
,1,INDONESIA,,,,,,,,,,,,,-1,,,,,,,,,,1058,,,,,,N. MOLUCCAS ISLANDS,,,,,,,,5,0,0,TRUE,TRUE,83,,,,,,,1874
,1,PAPUA NEW GUINEA,,,,,,,,,,9897,,7,2,,,,,,,,,,1059,,,,,-6,BISMARCK SEA,147,,,,,,,,0,2,TRUE,TRUE,82,,,,,,,1875
,1,MEXICO,,,,,24,,,,,6181,,6.5,1,,,,,,,,,,1061,,,,,20,S. MEXICO,-105,,,,,,,2,0,1,TRUE,TRUE,88,,,,,,,1875
